Date,Crop,Price_per_Ton_EGP
2024-10-26,Wheat (قمح),9066.56
2024-10-27,Wheat (قمح),9062.76
2024-10-28,Wheat (قمح),9026.55
2024-10-29,Wheat (قمح),9148.77
2024-10-30,Wheat (قمح),8897.17
2024-10-31,Wheat (قمح),8982.52
2024-11-01,Wheat (قمح),9081.92
2024-11-02,Wheat (قمح),8882.71
2024-11-03,Wheat (قمح),8839.4
2024-11-04,Wheat (قمح),8793.65
2024-11-05,Wheat (قمح),8654.8
2024-11-06,Wheat (قمح),8572.77
2024-11-07,Wheat (قمح),8460.96
2024-11-08,Wheat (قمح),8606.96
2024-11-09,Wheat (قمح),8679.63
2024-11-10,Wheat (قمح),8782.69
2024-11-11,Wheat (قمح),8836.44
2024-11-12,Wheat (قمح),8723.79
2024-11-13,Wheat (قمح),8665.73
2024-11-14,Wheat (قمح),8699.1
2024-11-15,Wheat (قمح),8578.62
2024-11-16,Wheat (قمح),8632.48
2024-11-17,Wheat (قمح),8600.74
2024-11-18,Wheat (قمح),8557.08
2024-11-19,Wheat (قمح),8611.33
2024-11-20,Wheat (قمح),8641.79
2024-11-21,Wheat (قمح),8599.97
2024-11-22,Wheat (قمح),8695.18
2024-11-23,Wheat (قمح),8588.96
2024-11-24,Wheat (قمح),8635.69
2024-11-25,Wheat (قمح),8680.57
2024-11-26,Wheat (قمح),8644.42
2024-11-27,Wheat (قمح),8665.7
2024-11-28,Wheat (قمح),8545.25
2024-11-29,Wheat (قمح),8620.78
2024-11-30,Wheat (قمح),8596.73
2024-12-01,Wheat (قمح),8542.51
2024-12-02,Wheat (قمح),8629.97
2024-12-03,Wheat (قمح),8559.85
2024-12-04,Wheat (قمح),8426.6
2024-12-05,Wheat (قمح),8280.24
2024-12-06,Wheat (قمح),8328.76
2024-12-07,Wheat (قمح),8207.74
2024-12-08,Wheat (قمح),8360.12
2024-12-09,Wheat (قمح),8167.45
2024-12-10,Wheat (قمح),8315.06
2024-12-11,Wheat (قمح),8329.24
2024-12-12,Wheat (قمح),8315.96
2024-12-13,Wheat (قمح),8262.59
2024-12-14,Wheat (قمح),8294.43
2024-12-15,Wheat (قمح),8287.21
2024-12-16,Wheat (قمح),8382.93
2024-12-17,Wheat (قمح),8389.88
2024-12-18,Wheat (قمح),8400.33
2024-12-19,Wheat (قمح),8364.78
2024-12-20,Wheat (قمح),8357.09
2024-12-21,Wheat (قمح),8382.48
2024-12-22,Wheat (قمح),8226.5
2024-12-23,Wheat (قمح),8103.36
2024-12-24,Wheat (قمح),8168.71
2024-12-25,Wheat (قمح),8182.8
2024-12-26,Wheat (قمح),8165.21
2024-12-27,Wheat (قمح),8166.09
2024-12-28,Wheat (قمح),8196.86
2024-12-29,Wheat (قمح),8148.02
2024-12-30,Wheat (قمح),8077.98
2024-12-31,Wheat (قمح),8095.86
2025-01-01,Wheat (قمح),8008.06
2025-01-02,Wheat (قمح),8045.32
2025-01-03,Wheat (قمح),7892.87
2025-01-04,Wheat (قمح),7986.52
2025-01-05,Wheat (قمح),8030.34
2025-01-06,Wheat (قمح),8054.93
2025-01-07,Wheat (قمح),8145.18
2025-01-08,Wheat (قمح),8297.13
2025-01-09,Wheat (قمح),8390.74
2025-01-10,Wheat (قمح),8227.63
2025-01-11,Wheat (قمح),8115.29
2025-01-12,Wheat (قمح),8062.13
2025-01-13,Wheat (قمح),8067.81
2025-01-14,Wheat (قمح),8117.98
2025-01-15,Wheat (قمح),8056.49
2025-01-16,Wheat (قمح),8077.38
2025-01-17,Wheat (قمح),8013.72
2025-01-18,Wheat (قمح),7963.26
2025-01-19,Wheat (قمح),7841.48
2025-01-20,Wheat (قمح),7763.45
2025-01-21,Wheat (قمح),7647.11
2025-01-22,Wheat (قمح),7564.82
2025-01-23,Wheat (قمح),7665.44
2025-01-24,Wheat (قمح),7586.01
2025-01-25,Wheat (قمح),7829.19
2025-01-26,Wheat (قمح),7880.08
2025-01-27,Wheat (قمح),7903.43
2025-01-28,Wheat (قمح),7833.14
2025-01-29,Wheat (قمح),7903.34
2025-01-30,Wheat (قمح),7858.94
2025-01-31,Wheat (قمح),7877.55
2025-02-01,Wheat (قمح),8115.81
2025-02-02,Wheat (قمح),8115.24
2025-02-03,Wheat (قمح),8226.96
2025-02-04,Wheat (قمح),8172.17
2025-02-05,Wheat (قمح),8177.74
2025-02-06,Wheat (قمح),8346.03
2025-02-07,Wheat (قمح),8298.73
2025-02-08,Wheat (قمح),8471.18
2025-02-09,Wheat (قمح),8544.41
2025-02-10,Wheat (قمح),8503.52
2025-02-11,Wheat (قمح),8570.36
2025-02-12,Wheat (قمح),8668.01
2025-02-13,Wheat (قمح),8734.27
2025-02-14,Wheat (قمح),8603.45
2025-02-15,Wheat (قمح),8548.68
2025-02-16,Wheat (قمح),8537.26
2025-02-17,Wheat (قمح),8541.59
2025-02-18,Wheat (قمح),8608.65
2025-02-19,Wheat (قمح),8636.02
2025-02-20,Wheat (قمح),8527.38
2025-02-21,Wheat (قمح),8573.3
2025-02-22,Wheat (قمح),8640.12
2025-02-23,Wheat (قمح),8702.52
2025-02-24,Wheat (قمح),8811.97
2025-02-25,Wheat (قمح),8899.34
2025-02-26,Wheat (قمح),8953.13
2025-02-27,Wheat (قمح),8959.43
2025-02-28,Wheat (قمح),8822.69
2025-03-01,Wheat (قمح),8874.24
2025-03-02,Wheat (قمح),8905.94
2025-03-03,Wheat (قمح),8943.52
2025-03-04,Wheat (قمح),8841.87
2025-03-05,Wheat (قمح),8757.96
2025-03-06,Wheat (قمح),8866.24
2025-03-07,Wheat (قمح),8876.28
2025-03-08,Wheat (قمح),8951.33
2025-03-09,Wheat (قمح),8967.69
2025-03-10,Wheat (قمح),8984.28
2025-03-11,Wheat (قمح),9082.74
2025-03-12,Wheat (قمح),9050.39
2025-03-13,Wheat (قمح),9073.23
2025-03-14,Wheat (قمح),9045.89
2025-03-15,Wheat (قمح),9021.13
2025-03-16,Wheat (قمح),9007.72
2025-03-17,Wheat (قمح),9042.2
2025-03-18,Wheat (قمح),9013.66
2025-03-19,Wheat (قمح),9141.29
2025-03-20,Wheat (قمح),9075.44
2025-03-21,Wheat (قمح),9073.34
2025-03-22,Wheat (قمح),9048.53
2025-03-23,Wheat (قمح),9193.57
2025-03-24,Wheat (قمح),9226.11
2025-03-25,Wheat (قمح),9333.86
2025-03-26,Wheat (قمح),9215.07
2025-03-27,Wheat (قمح),9254.05
2025-03-28,Wheat (قمح),9349.07
2025-03-29,Wheat (قمح),9371.46
2025-03-30,Wheat (قمح),9482.34
2025-03-31,Wheat (قمح),9450.78
2025-04-01,Wheat (قمح),9592.62
2025-04-02,Wheat (قمح),9814.52
2025-04-03,Wheat (قمح),9796.86
2025-04-04,Wheat (قمح),9771.74
2025-04-05,Wheat (قمح),9917.52
2025-04-06,Wheat (قمح),10074.63
2025-04-07,Wheat (قمح),10042.5
2025-04-08,Wheat (قمح),10019.58
2025-04-09,Wheat (قمح),10009.09
2025-04-10,Wheat (قمح),9902.92
2025-04-11,Wheat (قمح),9835.03
2025-04-12,Wheat (قمح),9759.4
2025-04-13,Wheat (قمح),9704.99
2025-04-14,Wheat (قمح),9716.51
2025-04-15,Wheat (قمح),9752.17
2025-04-16,Wheat (قمح),9906.23
2025-04-17,Wheat (قمح),9830.83
2025-04-18,Wheat (قمح),9933.8
2025-04-19,Wheat (قمح),9928.85
2025-04-20,Wheat (قمح),9938.62
2025-04-21,Wheat (قمح),10013.5
2025-04-22,Wheat (قمح),9926.51
2025-04-23,Wheat (قمح),9974.89
2025-04-24,Wheat (قمح),10003.73
2025-04-25,Wheat (قمح),10061.81
2025-04-26,Wheat (قمح),10101.5
2025-04-27,Wheat (قمح),10336.03
2025-04-28,Wheat (قمح),10292.07
2025-04-29,Wheat (قمح),10257.6
2025-04-30,Wheat (قمح),10214.72
2025-05-01,Wheat (قمح),10177.8
2025-05-02,Wheat (قمح),10133.38
2025-05-03,Wheat (قمح),10253.21
2025-05-04,Wheat (قمح),10393.73
2025-05-05,Wheat (قمح),10354.9
2025-05-06,Wheat (قمح),10292.39
2025-05-07,Wheat (قمح),10347.06
2025-05-08,Wheat (قمح),10309.46
2025-05-09,Wheat (قمح),10378.37
2025-05-10,Wheat (قمح),10408.41
2025-05-11,Wheat (قمح),10283.62
2025-05-12,Wheat (قمح),10434.35
2025-05-13,Wheat (قمح),10607.27
2025-05-14,Wheat (قمح),10563.24
2025-05-15,Wheat (قمح),10539.29
2025-05-16,Wheat (قمح),10575.78
2025-05-17,Wheat (قمح),10616.47
2025-05-18,Wheat (قمح),10686.14
2025-05-19,Wheat (قمح),10877.27
2025-05-20,Wheat (قمح),10871.36
2025-05-21,Wheat (قمح),10809.34
2025-05-22,Wheat (قمح),10694.83
2025-05-23,Wheat (قمح),10638.48
2025-05-24,Wheat (قمح),10644.73
2025-05-25,Wheat (قمح),10815.26
2025-05-26,Wheat (قمح),10777.5
2025-05-27,Wheat (قمح),10806.24
2025-05-28,Wheat (قمح),10813.16
2025-05-29,Wheat (قمح),10928.29
2025-05-30,Wheat (قمح),11163.68
2025-05-31,Wheat (قمح),11123.64
2025-06-01,Wheat (قمح),11087.11
2025-06-02,Wheat (قمح),11188.38
2025-06-03,Wheat (قمح),11256.82
2025-06-04,Wheat (قمح),11429.86
2025-06-05,Wheat (قمح),11489.02
2025-06-06,Wheat (قمح),11463.06
2025-06-07,Wheat (قمح),11522.36
2025-06-08,Wheat (قمح),11628.05
2025-06-09,Wheat (قمح),11707.55
2025-06-10,Wheat (قمح),11758.63
2025-06-11,Wheat (قمح),11859.82
2025-06-12,Wheat (قمح),11970.0
2025-06-13,Wheat (قمح),12099.09
2025-06-14,Wheat (قمح),12161.92
2025-06-15,Wheat (قمح),12151.09
2025-06-16,Wheat (قمح),12168.24
2025-06-17,Wheat (قمح),12280.54
2025-06-18,Wheat (قمح),12210.47
2025-06-19,Wheat (قمح),12246.85
2025-06-20,Wheat (قمح),12214.4
2025-06-21,Wheat (قمح),12219.68
2025-06-22,Wheat (قمح),12337.19
2025-06-23,Wheat (قمح),12356.57
2025-06-24,Wheat (قمح),12362.68
2025-06-25,Wheat (قمح),12241.97
2025-06-26,Wheat (قمح),12310.55
2025-06-27,Wheat (قمح),12369.81
2025-06-28,Wheat (قمح),12565.4
2025-06-29,Wheat (قمح),12538.35
2025-06-30,Wheat (قمح),12558.46
2025-07-01,Wheat (قمح),12581.03
2025-07-02,Wheat (قمح),12722.87
2025-07-03,Wheat (قمح),12713.91
2025-07-04,Wheat (قمح),12738.38
2025-07-05,Wheat (قمح),12792.18
2025-07-06,Wheat (قمح),12807.82
2025-07-07,Wheat (قمح),12766.22
2025-07-08,Wheat (قمح),12782.01
2025-07-09,Wheat (قمح),12876.71
2025-07-10,Wheat (قمح),12782.14
2025-07-11,Wheat (قمح),12791.66
2025-07-12,Wheat (قمح),12725.95
2025-07-13,Wheat (قمح),12830.56
2025-07-14,Wheat (قمح),12690.27
2025-07-15,Wheat (قمح),12636.51
2025-07-16,Wheat (قمح),12666.75
2025-07-17,Wheat (قمح),12803.7
2025-07-18,Wheat (قمح),12793.57
2025-07-19,Wheat (قمح),12739.16
2025-07-20,Wheat (قمح),12903.76
2025-07-21,Wheat (قمح),12768.5
2025-07-22,Wheat (قمح),12565.42
2025-07-23,Wheat (قمح),12599.6
2025-07-24,Wheat (قمح),12548.75
2025-07-25,Wheat (قمح),12450.94
2025-07-26,Wheat (قمح),12508.55
2025-07-27,Wheat (قمح),12524.11
2025-07-28,Wheat (قمح),12466.74
2025-07-29,Wheat (قمح),12344.67
2025-07-30,Wheat (قمح),12416.13
2025-07-31,Wheat (قمح),12467.35
2025-08-01,Wheat (قمح),12450.91
2025-08-02,Wheat (قمح),12609.36
2025-08-03,Wheat (قمح),12505.09
2025-08-04,Wheat (قمح),12359.62
2025-08-05,Wheat (قمح),12288.95
2025-08-06,Wheat (قمح),12276.24
2025-08-07,Wheat (قمح),12289.33
2025-08-08,Wheat (قمح),12258.59
2025-08-09,Wheat (قمح),12281.05
2025-08-10,Wheat (قمح),12158.98
2025-08-11,Wheat (قمح),12279.29
2025-08-12,Wheat (قمح),12262.06
2025-08-13,Wheat (قمح),12352.6
2025-08-14,Wheat (قمح),12373.23
2025-08-15,Wheat (قمح),12403.94
2025-08-16,Wheat (قمح),12444.64
2025-08-17,Wheat (قمح),12474.17
2025-08-18,Wheat (قمح),12521.07
2025-08-19,Wheat (قمح),12629.57
2025-08-20,Wheat (قمح),12635.97
2025-08-21,Wheat (قمح),12688.32
2025-08-22,Wheat (قمح),12668.62
2025-08-23,Wheat (قمح),12786.45
2025-08-24,Wheat (قمح),12713.63
2025-08-25,Wheat (قمح),12863.62
2025-08-26,Wheat (قمح),12847.76
2025-08-27,Wheat (قمح),12706.59
2025-08-28,Wheat (قمح),12705.58
2025-08-29,Wheat (قمح),12631.61
2025-08-30,Wheat (قمح),12694.45
2025-08-31,Wheat (قمح),12622.77
2025-09-01,Wheat (قمح),12569.54
2025-09-02,Wheat (قمح),12386.28
2025-09-03,Wheat (قمح),12332.25
2025-09-04,Wheat (قمح),12100.66
2025-09-05,Wheat (قمح),11944.56
2025-09-06,Wheat (قمح),11999.34
2025-09-07,Wheat (قمح),12056.3
2025-09-08,Wheat (قمح),12080.72
2025-09-09,Wheat (قمح),11979.73
2025-09-10,Wheat (قمح),11961.39
2025-09-11,Wheat (قمح),11946.92
2025-09-12,Wheat (قمح),11828.44
2025-09-13,Wheat (قمح),11949.44
2025-09-14,Wheat (قمح),12014.03
2025-09-15,Wheat (قمح),11979.69
2025-09-16,Wheat (قمح),11967.59
2025-09-17,Wheat (قمح),11971.76
2025-09-18,Wheat (قمح),11773.36
2025-09-19,Wheat (قمح),11736.42
2025-09-20,Wheat (قمح),11660.3
2025-09-21,Wheat (قمح),11555.37
2025-09-22,Wheat (قمح),11515.24
2025-09-23,Wheat (قمح),11662.16
2025-09-24,Wheat (قمح),11704.94
2025-09-25,Wheat (قمح),11638.61
2025-09-26,Wheat (قمح),11675.19
2025-09-27,Wheat (قمح),11786.16
2025-09-28,Wheat (قمح),11854.4
2025-09-29,Wheat (قمح),11844.77
2025-09-30,Wheat (قمح),11771.55
2025-10-01,Wheat (قمح),11819.39
2025-10-02,Wheat (قمح),11839.8
2025-10-03,Wheat (قمح),11905.38
2025-10-04,Wheat (قمح),11947.57
2025-10-05,Wheat (قمح),12027.07
2025-10-06,Wheat (قمح),11963.96
2025-10-07,Wheat (قمح),12067.61
2025-10-08,Wheat (قمح),12070.51
2025-10-09,Wheat (قمح),12242.44
2025-10-10,Wheat (قمح),12165.6
2025-10-11,Wheat (قمح),12307.07
2025-10-12,Wheat (قمح),12310.16
2025-10-13,Wheat (قمح),12236.87
2025-10-14,Wheat (قمح),12178.71
2025-10-15,Wheat (قمح),12135.32
2025-10-16,Wheat (قمح),12159.01
2025-10-17,Wheat (قمح),12191.65
2025-10-18,Wheat (قمح),12125.68
2025-10-19,Wheat (قمح),12109.22
2025-10-20,Wheat (قمح),12287.84
2025-10-21,Wheat (قمح),12429.22
2025-10-22,Wheat (قمح),12454.48
2025-10-23,Wheat (قمح),12443.99
2025-10-24,Wheat (قمح),12440.98
2025-10-25,Wheat (قمح),12482.48
2025-10-26,Wheat (قمح),12376.82
2025-10-27,Wheat (قمح),12340.17
2025-10-28,Wheat (قمح),12176.61
2025-10-29,Wheat (قمح),12199.28
2025-10-30,Wheat (قمح),12244.39
2025-10-31,Wheat (قمح),12187.89
2025-11-01,Wheat (قمح),12316.67
2025-11-02,Wheat (قمح),12193.6
2025-11-03,Wheat (قمح),12049.2
2025-11-04,Wheat (قمح),12056.93
2025-11-05,Wheat (قمح),12138.85
2025-11-06,Wheat (قمح),12278.23
2025-11-07,Wheat (قمح),12224.91
2025-11-08,Wheat (قمح),12310.13
2025-11-09,Wheat (قمح),12294.96
2025-11-10,Wheat (قمح),12267.88
2025-11-11,Wheat (قمح),12336.04
2025-11-12,Wheat (قمح),12383.54
2025-11-13,Wheat (قمح),12230.63
2025-11-14,Wheat (قمح),12352.67
2025-11-15,Wheat (قمح),12466.2
2025-11-16,Wheat (قمح),12399.41
2025-11-17,Wheat (قمح),12424.72
2025-11-18,Wheat (قمح),12459.07
2025-11-19,Wheat (قمح),12472.61
2025-11-20,Wheat (قمح),12413.35
2025-11-21,Wheat (قمح),12343.37
2025-11-22,Wheat (قمح),12331.74
2025-11-23,Wheat (قمح),12428.16
2025-11-24,Wheat (قمح),12468.16
2025-11-25,Wheat (قمح),12426.1
2025-11-26,Wheat (قمح),12487.05
2025-11-27,Wheat (قمح),12222.39
2025-11-28,Wheat (قمح),12317.71
2025-11-29,Wheat (قمح),12153.29
2025-11-30,Wheat (قمح),12113.04
2025-12-01,Wheat (قمح),12004.86
2025-12-02,Wheat (قمح),11881.16
2025-12-03,Wheat (قمح),11978.68
2025-12-04,Wheat (قمح),11929.86
2025-12-05,Wheat (قمح),11954.56
2025-12-06,Wheat (قمح),11944.08
2025-12-07,Wheat (قمح),11980.99
2025-12-08,Wheat (قمح),11982.12
2025-12-09,Wheat (قمح),11861.1
2025-12-10,Wheat (قمح),11945.46
2025-12-11,Wheat (قمح),11895.96
2025-12-12,Wheat (قمح),11751.05
2025-12-13,Wheat (قمح),11707.94
2025-12-14,Wheat (قمح),11838.68
2025-12-15,Wheat (قمح),11911.12
2025-12-16,Wheat (قمح),11875.92
2025-12-17,Wheat (قمح),11840.9
2025-12-18,Wheat (قمح),11808.63
2025-12-19,Wheat (قمح),11992.46
2025-12-20,Wheat (قمح),12024.01
2025-12-21,Wheat (قمح),12060.14
2025-12-22,Wheat (قمح),12150.55
2025-12-23,Wheat (قمح),12169.98
2025-12-24,Wheat (قمح),12144.87
2025-12-25,Wheat (قمح),12125.65
2025-12-26,Wheat (قمح),12117.92
2025-12-27,Wheat (قمح),12113.53
2025-12-28,Wheat (قمح),12178.25
2025-12-29,Wheat (قمح),12182.41
2025-12-30,Wheat (قمح),12248.08
2025-12-31,Wheat (قمح),12240.82
2023-01-01,Maize (ذرة صفراء),8506.93
2023-01-02,Maize (ذرة صفراء),8337.57
2023-01-03,Maize (ذرة صفراء),8416.19
2023-01-04,Maize (ذرة صفراء),8446.61
2023-01-05,Maize (ذرة صفراء),8532.66
2023-01-06,Maize (ذرة صفراء),8287.94
2023-01-07,Maize (ذرة صفراء),8467.16
2023-01-08,Maize (ذرة صفراء),8457.24
2023-01-09,Maize (ذرة صفراء),8553.62
2023-01-10,Maize (ذرة صفراء),8467.65
2023-01-11,Maize (ذرة صفراء),8522.4
2023-01-12,Maize (ذرة صفراء),8435.77
2023-01-13,Maize (ذرة صفراء),8385.89
2023-01-14,Maize (ذرة صفراء),8551.97
2023-01-15,Maize (ذرة صفراء),8539.38
2023-01-16,Maize (ذرة صفراء),8561.71
2023-01-17,Maize (ذرة صفراء),8639.75
2023-01-18,Maize (ذرة صفراء),8686.21
2023-01-19,Maize (ذرة صفراء),8703.54
2023-01-20,Maize (ذرة صفراء),8739.35
2023-01-21,Maize (ذرة صفراء),8948.65
2023-01-22,Maize (ذرة صفراء),8948.99
2023-01-23,Maize (ذرة صفراء),8971.54
2023-01-24,Maize (ذرة صفراء),9066.54
2023-01-25,Maize (ذرة صفراء),9166.42
2023-01-26,Maize (ذرة صفراء),9273.45
2023-01-27,Maize (ذرة صفراء),9334.09
2023-01-28,Maize (ذرة صفراء),9243.5
2023-01-29,Maize (ذرة صفراء),9389.12
2023-01-30,Maize (ذرة صفراء),9298.68
2023-01-31,Maize (ذرة صفراء),9331.61
2023-02-01,Maize (ذرة صفراء),9274.91
2023-02-02,Maize (ذرة صفراء),9277.08
2023-02-03,Maize (ذرة صفراء),9312.85
2023-02-04,Maize (ذرة صفراء),9348.2
2023-02-05,Maize (ذرة صفراء),9392.29
2023-02-06,Maize (ذرة صفراء),9537.88
2023-02-07,Maize (ذرة صفراء),9585.05
2023-02-08,Maize (ذرة صفراء),9573.11
2023-02-09,Maize (ذرة صفراء),9664.06
2023-02-10,Maize (ذرة صفراء),9774.35
2023-02-11,Maize (ذرة صفراء),9679.38
2023-02-12,Maize (ذرة صفراء),9739.71
2023-02-13,Maize (ذرة صفراء),9809.04
2023-02-14,Maize (ذرة صفراء),9793.66
2023-02-15,Maize (ذرة صفراء),9920.68
2023-02-16,Maize (ذرة صفراء),9918.17
2023-02-17,Maize (ذرة صفراء),9939.27
2023-02-18,Maize (ذرة صفراء),9935.14
2023-02-19,Maize (ذرة صفراء),9947.2
2023-02-20,Maize (ذرة صفراء),9864.92
2023-02-21,Maize (ذرة صفراء),9753.57
2023-02-22,Maize (ذرة صفراء),9900.31
2023-02-23,Maize (ذرة صفراء),9839.67
2023-02-24,Maize (ذرة صفراء),9766.9
2023-02-25,Maize (ذرة صفراء),9595.5
2023-02-26,Maize (ذرة صفراء),9552.96
2023-02-27,Maize (ذرة صفراء),9452.41
2023-02-28,Maize (ذرة صفراء),9604.02
2023-03-01,Maize (ذرة صفراء),9702.02
2023-03-02,Maize (ذرة صفراء),9655.81
2023-03-03,Maize (ذرة صفراء),9859.68
2023-03-04,Maize (ذرة صفراء),9955.65
2023-03-05,Maize (ذرة صفراء),9940.68
2023-03-06,Maize (ذرة صفراء),9740.97
2023-03-07,Maize (ذرة صفراء),9948.55
2023-03-08,Maize (ذرة صفراء),9843.39
2023-03-09,Maize (ذرة صفراء),9716.58
2023-03-10,Maize (ذرة صفراء),9816.64
2023-03-11,Maize (ذرة صفراء),10037.25
2023-03-12,Maize (ذرة صفراء),10168.22
2023-03-13,Maize (ذرة صفراء),10229.55
2023-03-14,Maize (ذرة صفراء),10293.58
2023-03-15,Maize (ذرة صفراء),10379.67
2023-03-16,Maize (ذرة صفراء),10457.79
2023-03-17,Maize (ذرة صفراء),10495.37
2023-03-18,Maize (ذرة صفراء),10517.97
2023-03-19,Maize (ذرة صفراء),10526.45
2023-03-20,Maize (ذرة صفراء),10476.22
2023-03-21,Maize (ذرة صفراء),10466.26
2023-03-22,Maize (ذرة صفراء),10336.31
2023-03-23,Maize (ذرة صفراء),10341.94
2023-03-24,Maize (ذرة صفراء),10271.93
2023-03-25,Maize (ذرة صفراء),10192.18
2023-03-26,Maize (ذرة صفراء),10221.56
2023-03-27,Maize (ذرة صفراء),10353.99
2023-03-28,Maize (ذرة صفراء),10446.17
2023-03-29,Maize (ذرة صفراء),10326.82
2023-03-30,Maize (ذرة صفراء),10256.86
2023-03-31,Maize (ذرة صفراء),10350.99
2023-04-01,Maize (ذرة صفراء),10281.65
2023-04-02,Maize (ذرة صفراء),10276.72
2023-04-03,Maize (ذرة صفراء),10337.63
2023-04-04,Maize (ذرة صفراء),10269.47
2023-04-05,Maize (ذرة صفراء),10292.57
2023-04-06,Maize (ذرة صفراء),10193.29
2023-04-07,Maize (ذرة صفراء),10156.28
2023-04-08,Maize (ذرة صفراء),10197.53
2023-04-09,Maize (ذرة صفراء),10076.16
2023-04-10,Maize (ذرة صفراء),10127.61
2023-04-11,Maize (ذرة صفراء),10139.91
2023-04-12,Maize (ذرة صفراء),10200.8
2023-04-13,Maize (ذرة صفراء),10233.71
2023-04-14,Maize (ذرة صفراء),10363.49
2023-04-15,Maize (ذرة صفراء),10387.9
2023-04-16,Maize (ذرة صفراء),10365.11
2023-04-17,Maize (ذرة صفراء),10389.16
2023-04-18,Maize (ذرة صفراء),10448.92
2023-04-19,Maize (ذرة صفراء),10466.58
2023-04-20,Maize (ذرة صفراء),10483.47
2023-04-21,Maize (ذرة صفراء),10437.16
2023-04-22,Maize (ذرة صفراء),10394.08
2023-04-23,Maize (ذرة صفراء),10288.05
2023-04-24,Maize (ذرة صفراء),10449.85
2023-04-25,Maize (ذرة صفراء),10357.13
2023-04-26,Maize (ذرة صفراء),10311.13
2023-04-27,Maize (ذرة صفراء),10262.86
2023-04-28,Maize (ذرة صفراء),10351.62
2023-04-29,Maize (ذرة صفراء),10339.13
2023-04-30,Maize (ذرة صفراء),10457.66
2023-05-01,Maize (ذرة صفراء),10412.76
2023-05-02,Maize (ذرة صفراء),10448.7
2023-05-03,Maize (ذرة صفراء),10389.8
2023-05-04,Maize (ذرة صفراء),10584.11
2023-05-05,Maize (ذرة صفراء),10495.01
2023-05-06,Maize (ذرة صفراء),10533.05
2023-05-07,Maize (ذرة صفراء),10598.49
2023-05-08,Maize (ذرة صفراء),10645.09
2023-05-09,Maize (ذرة صفراء),10640.62
2023-05-10,Maize (ذرة صفراء),10640.71
2023-05-11,Maize (ذرة صفراء),10655.41
2023-05-12,Maize (ذرة صفراء),10653.74
2023-05-13,Maize (ذرة صفراء),10746.33
2023-05-14,Maize (ذرة صفراء),10944.73
2023-05-15,Maize (ذرة صفراء),10907.68
2023-05-16,Maize (ذرة صفراء),10801.41
2023-05-17,Maize (ذرة صفراء),10803.9
2023-05-18,Maize (ذرة صفراء),11033.0
2023-05-19,Maize (ذرة صفراء),10974.33
2023-05-20,Maize (ذرة صفراء),11123.12
2023-05-21,Maize (ذرة صفراء),11275.0
2023-05-22,Maize (ذرة صفراء),11237.05
2023-05-23,Maize (ذرة صفراء),11294.32
2023-05-24,Maize (ذرة صفراء),11441.45
2023-05-25,Maize (ذرة صفراء),11417.74
2023-05-26,Maize (ذرة صفراء),11408.77
2023-05-27,Maize (ذرة صفراء),11367.45
2023-05-28,Maize (ذرة صفراء),11289.13
2023-05-29,Maize (ذرة صفراء),11241.66
2023-05-30,Maize (ذرة صفراء),11145.14
2023-05-31,Maize (ذرة صفراء),11155.35
2023-06-01,Maize (ذرة صفراء),11097.01
2023-06-02,Maize (ذرة صفراء),11123.77
2023-06-03,Maize (ذرة صفراء),10998.19
2023-06-04,Maize (ذرة صفراء),11032.77
2023-06-05,Maize (ذرة صفراء),11109.86
2023-06-06,Maize (ذرة صفراء),10946.42
2023-06-07,Maize (ذرة صفراء),10984.01
2023-06-08,Maize (ذرة صفراء),11093.94
2023-06-09,Maize (ذرة صفراء),10996.47
2023-06-10,Maize (ذرة صفراء),11143.76
